country,description,designation,points,price,province,region_1,region_2,taster_name,title,variety,winery,freq,c_freq,red,rose,white,sparkling,flavor_categories_taste_notes
England,Very slight notes of elderflower play around the crisp apple fruit. The palate is more mellow—its tart freshness countered by ample red apple fruit and the rounding effects of autolysis that highlight fruit and refreshment in every one of its prickles.,Fitzrovia Rosé,89,42.0,England,,,Anne Krebiehl MW,Ridgeview Estate 2013 Fitzrovia Rosé Sparkling (England),Sparkling Blend,Ridgeview Estate,2153.0,74.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Here's a creamy, foamy Prosecco with pretty peach nuances backed by mature pear and Golden Delicious apple. The wine has an extremely smooth texture with a bright, zesty close and lingering floral notes.",Vigneto Giardino Dry,88,21.0,Veneto,Prosecco di Valdobbiadene,,,Adami NV Vigneto Giardino Dry  (Prosecco di Valdobbiadene),Prosecco,Adami,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,Here's a floral and delicate Cartizze with musky notes and a pretty embroidery of fruit salad. There are delicate mineral nuances that give it linearity and the pulpy fruit gives it texture and persistence.,,88,23.0,Veneto,Prosecco Superiore di Cartizze,,,Astoria NV  Prosecco Superiore di Cartizze,Prosecco,Astoria,236.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"Here's an elegant sparkler that comes together as a whole thanks to its layers of white fruit, fresh melon and chalky mineral tones. The wine has an interesting mineral-driven personality and a sweet citrus close with notes of pink grapefruit on the finale.",Cuvée Viviana,88,18.0,Veneto,Prosecco Superiore di Cartizze,,,Valdo NV Cuvée Viviana  (Prosecco Superiore di Cartizze),Prosecco,Valdo,236.0,16121.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Spain,"Yeasty, bready aromas reflect time in the bottle, although for a gran reserva this is still young. Depth and cushion are present on a slightly foamy palate, while this wine is less about ripe fruit flavors and more about sourdough and fermented citrus notes prior to a lasting finish.",Brut Nature Gran Reserva,90,37.0,Catalonia,Cava,,Michael Schachner,Maria Casanovas 2014 Brut Nature Gran Reserva Sparkling (Cava),Sparkling Blend,Maria Casanovas,2153.0,5014.0,0.0,0.0,0.0,1.0,other sparkling
Spain,"Aromas of scrambled eggs are cidery and flat. This feels soft and unfocused, with low acidity and a mild bead. Green flavors of lettuce and herbs are more salad-like than fruity, while the finish is soft and lacking in edge.",Brut Reserva,84,13.0,Catalonia,Cava,,Michael Schachner,En Fuego NV Brut Reserva Sparkling (Cava),Sparkling Blend,En Fuego,2153.0,5014.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Argentina,"This Pinot Noir-heavy sparkler opens with aromas of briny citrus and bready yeast. The palate is fresh and low on weight, with a dominating flavor of pink grapefruit. Overall, this is basic but easy to drink.",Cruzat Brut Rosé Méthodo Tradicional,85,15.0,Mendoza Province,Valle de Uco,,Michael Schachner,Cruzat NV Cruzat Brut Rosé Méthodo Tradicional Sparkling (Valle de Uco),Sparkling Blend,Cruzat,2153.0,3502.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Italy,"There's a noticeable fruit yogurt element to the nose that gives this Prosecco Brut a milky, heavy quality. The wine offers dense, frothy bubbles and a slightly sour note on the finish. Made by Riunite, the wine has 10% Chardonnay for extra richness and structure.",Maschio dei Cavalieri,82,20.0,Veneto,Prosecco di Valdobbiadene,,,Maschio dei Cavalieri NV Maschio dei Cavalieri  (Prosecco di Valdobbiadene),Prosecco,Maschio dei Cavalieri,236.0,16121.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
Portugal,"This is a young yeasty and nutty-flavored wine from the Bairrada region, home to many sparkling wines. It is crisp, with some apple fruitiness, and ready to drink. The acidity keeps it in shape.",Quinta do Encontro Vinha Maria Bruto,85,12.0,Vinho Espumante,,,Roger Voss,Global Wines NV Quinta do Encontro Vinha Maria Bruto Sparkling (Vinho Espumante),Sparkling Blend,Global Wines,2153.0,4856.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"A fine blend of equal parts of Pinot Noir, Chardonnay and Pinot Meunier, this ripe wine is crisp with acidity and a nervy mineral texture. It is still young, still tight and structured. But it will be a fine wine as it matures. Drink from 2019.",Tsarine Millésime Brut,93,60.0,Champagne,Champagne,,Roger Voss,Chanoine 2012 Tsarine Millésime Brut  (Champagne),Champagne Blend,Chanoine,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"This blend of equal parts of Pinot Noir and Chardonnay is impressive. On the dry side of Brut, it is crisp, tight with intense acidity and a nervy texture that will soften. It's a perfumed, structured wine full of potential with its citrus and spice flavors. Drink this bottling from 2019.",Tzarina No 1 Brut,93,140.0,Champagne,Champagne,,Roger Voss,Chanoine NV Tzarina No 1 Brut  (Champagne),Champagne Blend,Chanoine,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
England,"Notions of tart redcurrant play on the nose while a delicious edge of white pepper draws you in. The same pepper entices on the palate, framing fresh, tart berry and lemon purity on the slender but memorable palate. A firm structure makes this spicy, energetic and invigorating little number irresistible. The fine mousse has verve and elegance. It finishes pure and long.",Rosé,93,43.0,England,,,Anne Krebiehl MW,Exton Park Vineyard NV Rosé Sparkling (England),Sparkling Blend,Exton Park Vineyard,2153.0,74.0,0.0,0.0,0.0,1.0,other sparkling
England,"A generously ripe touch of apricot hovers before blending in with ripe Amalfi lemon and Granny Smith notes. Brightness and light seem to be at the core of this wine. The mousse is exuberant and flavors are brisk and urgent. Subtle autolysis provides a calm backdrop to all the lively, fruity action in the foreground. The balance is harmonious and flavors are brisk, fruity and pure The long-lasting finish conveys seriousness. Lovely now, the wine will evolve with bottle age. Drink 2017–2022.",Brut Reserve,93,60.0,England,,,Anne Krebiehl MW,Gusbourne Estate 2013 Brut Reserve Sparkling (England),Sparkling Blend,Gusbourne Estate,2153.0,74.0,0.0,0.0,0.0,1.0,"sweet, modest, fruity"
France,"With some age, this bone-dry wine has softened and filled out. There's still a lemon aroma as well as crisp acidity on the palate, but they are less tight now, rounded and with a fine balance between fruit and acidity. It is still a year off maturity, so wait until 2018.",Brut Nature Grand Cru Millésime,93,140.0,Champagne,Champagne,,Roger Voss,Lombard et Cie 2008 Brut Nature Grand Cru Millésime  (Champagne),Champagne Blend,Lombard et Cie,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"On the nose, this smells a touch yeasty and bready, similar to Saltine crackers. The mouthfeel on this sparkling wine is crisp and right on. Slightly bitter white-fruit flavors come with a dusting of white pepper and a lingering lime note on the dry finish.",Gran Reserva Brut Nature,90,36.0,Catalonia,Cava,,Michael Schachner,Castellroig 2011 Gran Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Castellroig,2153.0,5014.0,0.0,0.0,0.0,1.0,other sparkling
France,"Beautifully aromatic notes of ripe apple make for a most appetizing nose. The soft fizz on the palate underlines both the fruity apple purity and the bready backdrop of autolysis. A very harmonious refreshing wine that is dry, utterly light and moreish.",Les Natures,90,25.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Jean-Baptiste Adam NV Les Natures Sparkling (Crémant d'Alsace),Sparkling Blend,Jean-Baptiste Adam,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"The wine has a lively mousse along with crisp acidity. Unusually for a rosé, the blend is 90% Chardonnay, the color coming from the addition of red wine (normal in Champagne). It shows some maturity with a hint of toastiness as well as a soft aftertaste on the sweet side of Brut. Drink now.",Nymphéa Brut Rosé Grand Cru,90,60.0,Champagne,Champagne,,Roger Voss,Petit & Bajan NV Nymphéa Brut Rosé Grand Cru  (Champagne),Champagne Blend,Petit & Bajan,1396.0,21002.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
Israel,"This sparkling blend of Chardonnay and Pinot Noir has the faintest touch of blush color. On the nose, it offers grapefruit and lemon. Bubbles are not very persistent, lasting just moments after the glass is poured. It has flavors of tart Granny Smith apple, brioche and lemon peel and a zippy finish.",Yarden Rosé Brut,86,38.0,Galilee,,,Mike DeSimone,Golan Heights Winery 2010 Yarden Rosé Brut Sparkling (Galilee),Sparkling Blend,Golan Heights Winery,2153.0,451.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Very fine and complex, this is a great sparkling wine, but one that needs lots of time in the bottle. A classic brut blended with Pinot Noir and Chardonnay, it's rich with flavors of strawberries, limes, vanilla and honey, with lots of smoky toast and yeastiness. Above all, the mousse is exceptionally refined and pure.",Reserve,95,110.0,California,North Coast,North Coast,,Schramsberg 2005 Reserve Sparkling (North Coast),Sparkling Blend,Schramsberg,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Spain,"The stalky, yeasty aromas on this sparkler are typical for Cava. The mouthfeel is big and a touch flabby, with wheaty, stalky flavors of brined apple and papaya. On the finish, apple and lime flavors are in control, but there's also a streak of haystack and brine that keeps a lid on how good this could be.",Conca del Riu Anoia Barcelona L'hereu,88,23.0,Catalonia,Penedès,,Michael Schachner,Raventós I Blanc 2010 Conca del Riu Anoia Barcelona L'hereu Sparkling (Penedès),Sparkling Blend,Raventós I Blanc,2153.0,5014.0,0.0,0.0,0.0,1.0,"dry, crisp, briny, acidic"
France,"A full-bodied, deliciously ripe blend of Pinot Blanc, Auxerrois and Pinot Noir, this is spiced with apples and crisp grapefruit acidity. Rich and creamy yet fresh, it is ready to drink.",Brut,90,22.0,Alsace,Crémant d'Alsace,,Roger Voss,Domaine Albert Mann 2010 Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Albert Mann,2153.0,21002.0,0.0,0.0,0.0,1.0,other sparkling
US,"The blend is Pinot Noir and Chardonnay. The wine remains tough, dry and scoury at the age of 11 years, showing its yeastiness and subtle flavors of Meyer lemons and limes. It's elegant, but probably not going anywhere, so drink up. Sushi will be an ideal companion.",Carneros Cuvée,90,70.0,California,Carneros,Napa-Sonoma,,Gloria Ferrer 2003 Carneros Cuvée Sparkling (Carneros),Sparkling Blend,Gloria Ferrer,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"A vibrant, useful rosé sparkling wine, full-bodied and rich. Crisp acidity brightens flamboyant flavors of raspberries, cherries, yeast and vanilla. Drink this dry bubbly now.",Cuvee de la Pompadour,88,36.0,California,Carneros,Napa-Sonoma,,Domaine Carneros NV Cuvee de la Pompadour Sparkling (Carneros),Sparkling Blend,Domaine Carneros,2153.0,52329.0,0.0,0.0,0.0,1.0,other sparkling
Italy,"Rich and creamy, this has alluring aromas of ripe orchard fruit, toasted bread crust and a whiff of honey. The smooth palate doles out mature yellow apple, candied nectarine zest and toasted hazelnut framed in fresh acidity and an elegant mousse.",Cuvée 60 Mesi Metodo Classico Riserva,90,60.0,Piedmont,Alta Langa,,Kerin O’Keefe,Gancia 2008 Cuvée 60 Mesi Metodo Classico Riserva Sparkling (Alta Langa),Sparkling Blend,Gancia,2153.0,16121.0,0.0,0.0,0.0,1.0,other sparkling
France,"Lifted notes of ripe, juicy apple are foremost on the nose. They also shine on the palate, where they are countered by a fine, gentle and creamy mousse and lovely freshness. This is beautifully composed, understated, fresh and elegant. The dry finish shines with lemon and echoes long.",Brut,90,17.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,Lucien Albrecht NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Lucien Albrecht,2153.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
France,"The Côte des Bar is the source of grapes for this Aube-based producer, now in the family's eighth generation. This dry rosé gets its richness from ripe red Pinot Noir cut with refreshing citrus acidity from the Chardonnay and Pinot Blanc. The Pinot Noir also adds texture. Drink now.",Grains de Celles Rosé Extra Brut,90,56.0,Champagne,Champagne,,Roger Voss,Pierre Gerbais NV Grains de Celles Rosé Extra Brut  (Champagne),Champagne Blend,Pierre Gerbais,1396.0,21002.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"Here's a simple, no-fuss Prosecco Extra Dry with an interesting herbal component that recalls dried oregano or hay. There's peach and citrus fruit at the back that is carried forward by spicy effervescence. The mouthfeel is thin and tonic.",Extra Dry,84,12.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,Terra Serena NV Extra Dry  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Terra Serena,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"This is a distinctive Prosecco Extra Dry with a fruity, soda-like quality and abundant notes of sweet fruit and fragrant flowers. It has a broad, full feel in the mouth and a slight note of sour almond on the close.",Extra Dry,84,15.0,Veneto,Prosecco di Valdobbiadene,,,Col Saliz NV Extra Dry  (Prosecco di Valdobbiadene),Prosecco,Col Saliz,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,The wine opens with a slightly copperish hue and offers flat aromas of dried apricot and banana chips. Its mouthfeel lacks vibrancy and there are sour almond notes on the finish.,,84,29.0,Veneto,Prosecco Superiore di Cartizze,,,Varaschin NV  Prosecco Superiore di Cartizze,Prosecco,Varaschin,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
Italy,"A luminous golden color sets the tone and is segued by drying minerals and measured aromas of white peach and a touch of cardboard. This Prosecco   Brut is generous in the mouth and offers chewy, mature fruit flavors.",San Fermo Brut,84,19.0,Veneto,Prosecco di Conegliano e Valdobbiadene,,,Bellenda NV San Fermo Brut  (Prosecco di Conegliano e Valdobbiadene),Prosecco,Bellenda,236.0,16121.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Delicious lemon-meringue aromas make a great start for this medium-bodied Chardonnay-based wine. Flavors are lively, lemony, with baking-spice accents. A buttery, creamy element carries into the lingering, tangy finish.",Blanc de Blancs,92,39.0,California,North Coast,North Coast,Jim Gordon,Schramsberg 2013 Blanc de Blancs Sparkling (North Coast),Sparkling Blend,Schramsberg,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
US,"Dark in color and full-bodied, this is a big, heavy sparkling wine based on Pinot Noir. It has flavors of cherries, raspberries, red currants, cola and anise, in a silky, crisp texture with yeasty notes.",Rosé,86,22.0,California,California,California Other,,Chandon NV Rosé Sparkling (California),Sparkling Blend,Chandon,2153.0,52329.0,0.0,0.0,0.0,1.0,"balanced, complex, moderate"
